ID,Name,Average Score,Vendor,Category,Pre-Installed
1247988,Conectix+,0,Wibo Soluciones Avanzadas SA de CV,บันทึง,N
1225712,Connect Coins,0,Bright Data,เกมส์,N
1210760,Connect Four,0,MlvFun,เกมส์,N
1053241,Connect TV,6,EiTV,บันทึง,N
1068881,Cool School - Kids,0,Castify.ai,การศึกษา,N
356104,Coolzone,0,Coolzone,บันทึง,N
1205106,Coral Reef Screensaver,8,Bright Data,บันทึง,N
1246236,Core Player,0,OTT ,บันทึง,N
1203036,Corridor Digital,6,Corridor Digital LLC,บันทึง,N
1201744,Cows and Bulls,10,Individual Developer,เกมส์,N
1224074,Crack OTT Play,0,Crack OTT Play,บันทึง,N
1231842,CraftWorks,0,Bright Data,ไลฟ์สไตล์,N
3645,Crazy Duck,5.2,Busidol,เกมส์,N
1241602,Crazy Egg Hunt,0,Inlogic Software s.r.o.,เกมส์,N
1223963,Crazy Fishing,0,Omshy Inc.,เกมส์,N
471750,Crazy Waves,8,subidote.com,บันทึง,N
1210873,Crazy freekick,6,Omshy Inc.,เกมส์,N
1207727,Creepy Bird,7.8,Klebo,เกมส์,N
1212523,Cricket,0,Desoline Inc.,เกมส์,N
1215220,Cricket FRVR,0,FRVR Limited,เกมส์,N
1230049,Cricket Master,0,Omshy Inc.,เกมส์,N
1227939,Cricket fielder,6,Omshy Inc.,เกมส์,N
1210731,Cronache TV,0,bresi srl,บันทึง,N
